time,rlat,rlon,hs,projection_ob_tran,tp
2019-01-01 00:00:00,-7.409999847412109,21.30999755859375,1.2266109,-2147483647,13.512942
2019-01-01 01:00:00,-7.409999847412109,21.30999755859375,1.2368258,-2147483647,13.512942
2019-01-01 02:00:00,-7.409999847412109,21.30999755859375,1.2386183,-2147483647,12.284493
2019-01-01 03:00:00,-7.409999847412109,21.30999755859375,1.2356026,-2147483647,12.284493
2019-01-01 04:00:00,-7.409999847412109,21.30999755859375,1.2359713,-2147483647,12.284493
2019-01-01 05:00:00,-7.409999847412109,21.30999755859375,1.2328662,-2147483647,12.284493
2019-01-01 06:00:00,-7.409999847412109,21.30999755859375,1.2205639,-2147483647,12.284493
2019-01-01 07:00:00,-7.409999847412109,21.30999755859375,1.2044618,-2147483647,12.284493
2019-01-01 08:00:00,-7.409999847412109,21.30999755859375,1.1872979,-2147483647,12.284493
2019-01-01 09:00:00,-7.409999847412109,21.30999755859375,1.1723065,-2147483647,12.284493
2019-01-01 10:00:00,-7.409999847412109,21.30999755859375,1.1600529,-2147483647,12.284493
2019-01-01 11:00:00,-7.409999847412109,21.30999755859375,1.1475711,-2147483647,12.284493
2019-01-01 12:00:00,-7.409999847412109,21.30999755859375,1.13555,-2147483647,12.284493
2019-01-01 13:00:00,-7.409999847412109,21.30999755859375,1.1238711,-2147483647,12.284493
2019-01-01 14:00:00,-7.409999847412109,21.30999755859375,1.1112154,-2147483647,12.284493
2019-01-01 15:00:00,-7.409999847412109,21.30999755859375,1.0945581,-2147483647,12.284493
2019-01-01 16:00:00,-7.409999847412109,21.30999755859375,1.0767848,-2147483647,12.284493
2019-01-01 17:00:00,-7.409999847412109,21.30999755859375,1.060446,-2147483647,12.284493
2019-01-01 18:00:00,-7.409999847412109,21.30999755859375,1.036771,-2147483647,12.284493
2019-01-01 19:00:00,-7.409999847412109,21.30999755859375,1.0158901,-2147483647,11.167721
2019-01-01 20:00:00,-7.409999847412109,21.30999755859375,1.0253819,-2147483647,11.167721
2019-01-01 21:00:00,-7.409999847412109,21.30999755859375,0.9959668,-2147483647,11.167721
2019-01-01 22:00:00,-7.409999847412109,21.30999755859375,0.97470164,-2147483647,11.167721
2019-01-01 23:00:00,-7.409999847412109,21.30999755859375,0.9561118,-2147483647,11.167721
2019-01-02 00:00:00,-7.409999847412109,21.30999755859375,0.93552554,-2147483647,11.167721
2019-01-02 01:00:00,-7.409999847412109,21.30999755859375,0.9098433,-2147483647,11.167721
2019-01-02 02:00:00,-7.409999847412109,21.30999755859375,0.8885304,-2147483647,11.167721
2019-01-02 03:00:00,-7.409999847412109,21.30999755859375,0.92666644,-2147483647,11.167721
2019-01-02 04:00:00,-7.409999847412109,21.30999755859375,0.9747654,-2147483647,11.167721
