time,rlat,rlon,hs,projection_ob_tran,tp
2011-01-01 00:00:00,-7.409999847412109,21.30999755859375,0.71272796,-2147483647,16.350662
2011-01-01 01:00:00,-7.409999847412109,21.30999755859375,0.7394176,-2147483647,16.350662
2011-01-01 02:00:00,-7.409999847412109,21.30999755859375,0.75852454,-2147483647,16.350662
2011-01-01 03:00:00,-7.409999847412109,21.30999755859375,0.7730665,-2147483647,14.864239
2011-01-01 04:00:00,-7.409999847412109,21.30999755859375,0.78732854,-2147483647,14.864239
2011-01-01 05:00:00,-7.409999847412109,21.30999755859375,0.79280305,-2147483647,14.864239
2011-01-01 06:00:00,-7.409999847412109,21.30999755859375,0.7838691,-2147483647,14.864239
2011-01-01 07:00:00,-7.409999847412109,21.30999755859375,0.76455504,-2147483647,14.864239
2011-01-01 08:00:00,-7.409999847412109,21.30999755859375,0.7416777,-2147483647,13.512942
2011-01-01 09:00:00,-7.409999847412109,21.30999755859375,0.72095704,-2147483647,13.512942
2011-01-01 10:00:00,-7.409999847412109,21.30999755859375,0.70362175,-2147483647,17.98573
2011-01-01 11:00:00,-7.409999847412109,21.30999755859375,0.69168174,-2147483647,17.98573
2011-01-01 12:00:00,-7.409999847412109,21.30999755859375,0.68509215,-2147483647,17.98573
2011-01-01 13:00:00,-7.409999847412109,21.30999755859375,0.68185306,-2147483647,17.98573
2011-01-01 14:00:00,-7.409999847412109,21.30999755859375,0.68401015,-2147483647,17.98573
2011-01-01 15:00:00,-7.409999847412109,21.30999755859375,0.71210974,-2147483647,17.98573
2011-01-01 16:00:00,-7.409999847412109,21.30999755859375,0.7128917,-2147483647,17.98573
2011-01-01 17:00:00,-7.409999847412109,21.30999755859375,0.7231863,-2147483647,16.350662
2011-01-01 18:00:00,-7.409999847412109,21.30999755859375,0.7247385,-2147483647,16.350662
2011-01-01 19:00:00,-7.409999847412109,21.30999755859375,0.7209075,-2147483647,16.350662
2011-01-01 20:00:00,-7.409999847412109,21.30999755859375,0.74362504,-2147483647,16.350662
2011-01-01 21:00:00,-7.409999847412109,21.30999755859375,0.74546254,-2147483647,16.350662
2011-01-01 22:00:00,-7.409999847412109,21.30999755859375,0.7368409,-2147483647,16.350662
2011-01-01 23:00:00,-7.409999847412109,21.30999755859375,0.73650426,-2147483647,16.350662
2011-01-02 00:00:00,-7.409999847412109,21.30999755859375,0.7365804,-2147483647,16.350662
2011-01-02 01:00:00,-7.409999847412109,21.30999755859375,0.7282747,-2147483647,16.350662
2011-01-02 02:00:00,-7.409999847412109,21.30999755859375,0.7170989,-2147483647,16.350662
2011-01-02 03:00:00,-7.409999847412109,21.30999755859375,0.7483469,-2147483647,16.350662
2011-01-02 04:00:00,-7.409999847412109,21.30999755859375,0.80228525,-2147483647,14.864239
2011-01-02 05:00:00,-7.409999847412109,21.30999755859375,0.94332623,-2147483647,14.864239
2011-01-02 06:00:00,-7.409999847412109,21.30999755859375,1.0731258,-2147483647,14.864239
2011-01-02 07:00:00,-7.409999847412109,21.30999755859375,1.1366718,-2147483647,14.864239
2011-01-02 08:00:00,-7.409999847412109,21.30999755859375,1.1719687,-2147483647,14.864239
2011-01-02 09:00:00,-7.409999847412109,21.30999755859375,1.1554422,-2147483647,14.864239
