time,rlat,rlon,hs,projection_ob_tran,tp
2017-01-01 00:00:00,-7.409999847412109,21.30999755859375,1.3640947,-2147483647,10.152473
2017-01-01 01:00:00,-7.409999847412109,21.30999755859375,1.4976791,-2147483647,5.209823
2017-01-01 02:00:00,-7.409999847412109,21.30999755859375,1.5908601,-2147483647,5.730806
2017-01-01 03:00:00,-7.409999847412109,21.30999755859375,1.7053803,-2147483647,5.730806
2017-01-01 04:00:00,-7.409999847412109,21.30999755859375,1.7668679,-2147483647,6.3038864
2017-01-01 05:00:00,-7.409999847412109,21.30999755859375,1.7677829,-2147483647,6.3038864
2017-01-01 06:00:00,-7.409999847412109,21.30999755859375,1.6701387,-2147483647,6.3038864
2017-01-01 07:00:00,-7.409999847412109,21.30999755859375,1.6339128,-2147483647,6.934275
2017-01-01 08:00:00,-7.409999847412109,21.30999755859375,1.573674,-2147483647,6.934275
2017-01-01 09:00:00,-7.409999847412109,21.30999755859375,1.4834188,-2147483647,6.934275
2017-01-01 10:00:00,-7.409999847412109,21.30999755859375,1.3624783,-2147483647,6.934275
2017-01-01 11:00:00,-7.409999847412109,21.30999755859375,1.2963259,-2147483647,6.934275
2017-01-01 12:00:00,-7.409999847412109,21.30999755859375,1.336233,-2147483647,6.934275
2017-01-01 13:00:00,-7.409999847412109,21.30999755859375,1.3824624,-2147483647,4.305639
2017-01-01 14:00:00,-7.409999847412109,21.30999755859375,1.3244447,-2147483647,4.305639
2017-01-01 15:00:00,-7.409999847412109,21.30999755859375,1.270878,-2147483647,4.305639
2017-01-01 16:00:00,-7.409999847412109,21.30999755859375,1.2537051,-2147483647,4.305639
2017-01-01 17:00:00,-7.409999847412109,21.30999755859375,1.2136039,-2147483647,4.305639
2017-01-01 18:00:00,-7.409999847412109,21.30999755859375,1.2152313,-2147483647,4.305639
2017-01-01 19:00:00,-7.409999847412109,21.30999755859375,1.1999905,-2147483647,4.305639
2017-01-01 20:00:00,-7.409999847412109,21.30999755859375,1.1793323,-2147483647,4.305639
2017-01-01 21:00:00,-7.409999847412109,21.30999755859375,1.1054192,-2147483647,4.305639
2017-01-01 22:00:00,-7.409999847412109,21.30999755859375,1.02333,-2147483647,3.9142172
2017-01-01 23:00:00,-7.409999847412109,21.30999755859375,0.9907038,-2147483647,3.9142172
2017-01-02 00:00:00,-7.409999847412109,21.30999755859375,0.9851452,-2147483647,3.9142172
2017-01-02 01:00:00,-7.409999847412109,21.30999755859375,0.9934659,-2147483647,3.9142172
2017-01-02 02:00:00,-7.409999847412109,21.30999755859375,0.9887023,-2147483647,3.9142172
2017-01-02 03:00:00,-7.409999847412109,21.30999755859375,0.98055345,-2147483647,3.9142172
2017-01-02 04:00:00,-7.409999847412109,21.30999755859375,0.9165969,-2147483647,3.9142172
2017-01-02 05:00:00,-7.409999847412109,21.30999755859375,0.85898024,-2147483647,3.9142172
2017-01-02 06:00:00,-7.409999847412109,21.30999755859375,0.8064894,-2147483647,3.5583792
2017-01-02 07:00:00,-7.409999847412109,21.30999755859375,0.7601037,-2147483647,3.5583792
2017-01-02 08:00:00,-7.409999847412109,21.30999755859375,0.6992145,-2147483647,3.5583792
2017-01-02 09:00:00,-7.409999847412109,21.30999755859375,0.65757096,-2147483647,3.23489
2017-01-02 10:00:00,-7.409999847412109,21.30999755859375,0.6104109,-2147483647,3.23489
2017-01-02 11:00:00,-7.409999847412109,21.30999755859375,0.5564148,-2147483647,3.23489
2017-01-02 12:00:00,-7.409999847412109,21.30999755859375,0.49839044,-2147483647,2.940809
2017-01-02 13:00:00,-7.409999847412109,21.30999755859375,0.43486783,-2147483647,2.940809
2017-01-02 14:00:00,-7.409999847412109,21.30999755859375,0.36809424,-2147483647,2.940809
2017-01-02 15:00:00,-7.409999847412109,21.30999755859375,0.31977805,-2147483647,9.229521
2017-01-02 16:00:00,-7.409999847412109,21.30999755859375,0.32507828,-2147483647,2.4304206
2017-01-02 17:00:00,-7.409999847412109,21.30999755859375,0.3297745,-2147483647,2.6734629
2017-01-02 18:00:00,-7.409999847412109,21.30999755859375,0.30119482,-2147483647,2.6734629
2017-01-02 19:00:00,-7.409999847412109,21.30999755859375,0.25555342,-2147483647,2.4304206
2017-01-02 20:00:00,-7.409999847412109,21.30999755859375,0.2128427,-2147483647,9.229521
2017-01-02 21:00:00,-7.409999847412109,21.30999755859375,0.1793898,-2147483647,11.167721
2017-01-02 22:00:00,-7.409999847412109,21.30999755859375,0.15552214,-2147483647,11.167721
2017-01-02 23:00:00,-7.409999847412109,21.30999755859375,0.13989659,-2147483647,11.167721
2017-01-03 00:00:00,-7.409999847412109,21.30999755859375,0.12989242,-2147483647,11.167721
2017-01-03 01:00:00,-7.409999847412109,21.30999755859375,0.12613623,-2147483647,11.167721
2017-01-03 02:00:00,-7.409999847412109,21.30999755859375,0.12736444,-2147483647,11.167721
2017-01-03 03:00:00,-7.409999847412109,21.30999755859375,0.1313528,-2147483647,11.167721
2017-01-03 04:00:00,-7.409999847412109,21.30999755859375,0.13685314,-2147483647,11.167721
2017-01-03 05:00:00,-7.409999847412109,21.30999755859375,0.14336462,-2147483647,11.167721
2017-01-03 06:00:00,-7.409999847412109,21.30999755859375,0.15144317,-2147483647,11.167721
2017-01-03 07:00:00,-7.409999847412109,21.30999755859375,0.16197203,-2147483647,11.167721
2017-01-03 08:00:00,-7.409999847412109,21.30999755859375,0.17519772,-2147483647,11.167721
2017-01-03 09:00:00,-7.409999847412109,21.30999755859375,0.19068727,-2147483647,11.167721
2017-01-03 10:00:00,-7.409999847412109,21.30999755859375,0.2075906,-2147483647,11.167721
2017-01-03 11:00:00,-7.409999847412109,21.30999755859375,0.22584365,-2147483647,11.167721
2017-01-03 12:00:00,-7.409999847412109,21.30999755859375,0.24750382,-2147483647,11.167721
2017-01-03 13:00:00,-7.409999847412109,21.30999755859375,0.27651978,-2147483647,11.167721
2017-01-03 14:00:00,-7.409999847412109,21.30999755859375,0.33216184,-2147483647,11.167721
2017-01-03 15:00:00,-7.409999847412109,21.30999755859375,0.41449615,-2147483647,11.167721
2017-01-03 16:00:00,-7.409999847412109,21.30999755859375,0.4765923,-2147483647,11.167721
2017-01-03 17:00:00,-7.409999847412109,21.30999755859375,0.5262734,-2147483647,11.167721
2017-01-03 18:00:00,-7.409999847412109,21.30999755859375,0.5647765,-2147483647,11.167721
2017-01-03 19:00:00,-7.409999847412109,21.30999755859375,0.6012041,-2147483647,11.167721
2017-01-03 20:00:00,-7.409999847412109,21.30999755859375,0.641478,-2147483647,11.167721
2017-01-03 21:00:00,-7.409999847412109,21.30999755859375,0.689016,-2147483647,11.167721
2017-01-03 22:00:00,-7.409999847412109,21.30999755859375,0.72869873,-2147483647,11.167721
2017-01-03 23:00:00,-7.409999847412109,21.30999755859375,0.7713374,-2147483647,11.167721
2017-01-04 00:00:00,-7.409999847412109,21.30999755859375,0.80392855,-2147483647,11.167721
2017-01-04 01:00:00,-7.409999847412109,21.30999755859375,0.8147541,-2147483647,11.167721
2017-01-04 02:00:00,-7.409999847412109,21.30999755859375,0.8176283,-2147483647,11.167721
2017-01-04 03:00:00,-7.409999847412109,21.30999755859375,0.8153927,-2147483647,11.167721
2017-01-04 04:00:00,-7.409999847412109,21.30999755859375,0.80719525,-2147483647,11.167721
2017-01-04 05:00:00,-7.409999847412109,21.30999755859375,0.79765004,-2147483647,11.167721
2017-01-04 06:00:00,-7.409999847412109,21.30999755859375,0.7926678,-2147483647,11.167721
2017-01-04 07:00:00,-7.409999847412109,21.30999755859375,0.7925041,-2147483647,11.167721
2017-01-04 08:00:00,-7.409999847412109,21.30999755859375,0.78464216,-2147483647,11.167721
2017-01-04 09:00:00,-7.409999847412109,21.30999755859375,0.77254903,-2147483647,11.167721
2017-01-04 10:00:00,-7.409999847412109,21.30999755859375,0.7634866,-2147483647,11.167721
2017-01-04 11:00:00,-7.409999847412109,21.30999755859375,0.75831527,-2147483647,10.152473
