time,rlat,rlon,dd,ff,hs,projection_ob_tran,thq,tp
2017-01-01 00:00:00,-7.110000133514404,21.699996948242188,55.152607,8.634148,0.7605435,-2147483647,61.756535,4.305639
2017-01-01 01:00:00,-7.110000133514404,21.699996948242188,63.554855,9.443071,0.8799842,-2147483647,61.753036,4.305639
2017-01-01 02:00:00,-7.110000133514404,21.699996948242188,53.179714,10.280447,1.008223,-2147483647,59.17335,4.305639
2017-01-01 03:00:00,-7.110000133514404,21.699996948242188,50.86887,11.157648,1.1670005,-2147483647,56.49863,5.209823
2017-01-01 04:00:00,-7.110000133514404,21.699996948242188,55.321983,9.661802,1.1602106,-2147483647,56.07245,5.209823
2017-01-01 05:00:00,-7.110000133514404,21.699996948242188,52.18492,9.736431,1.1362417,-2147483647,55.929043,5.209823
2017-01-01 06:00:00,-7.110000133514404,21.699996948242188,54.322754,9.218962,1.116011,-2147483647,56.15975,5.209823
2017-01-01 07:00:00,-7.110000133514404,21.699996948242188,178.678,7.285278,0.99884605,-2147483647,56.86592,6.3038864
2017-01-01 08:00:00,-7.110000133514404,21.699996948242188,187.87053,8.229055,0.86665225,-2147483647,58.202133,6.3038864
2017-01-01 09:00:00,-7.110000133514404,21.699996948242188,196.4368,7.655334,0.8092707,-2147483647,63.432415,6.3038864
2017-01-01 10:00:00,-7.110000133514404,21.699996948242188,189.49046,9.074073,0.7348061,-2147483647,67.22095,6.3038864
2017-01-01 11:00:00,-7.110000133514404,21.699996948242188,189.90263,8.170639,0.66418934,-2147483647,68.94837,6.3038864
2017-01-01 12:00:00,-7.110000133514404,21.699996948242188,206.17667,8.644973,0.60736686,-2147483647,70.87838,6.3038864
2017-01-01 13:00:00,-7.110000133514404,21.699996948242188,209.20953,8.560945,0.5567656,-2147483647,73.74743,6.3038864
2017-01-01 14:00:00,-7.110000133514404,21.699996948242188,207.87651,7.700651,0.49924615,-2147483647,74.86059,6.3038864
2017-01-01 15:00:00,-7.110000133514404,21.699996948242188,205.91818,7.393264,0.44863138,-2147483647,76.36544,6.3038864
2017-01-01 16:00:00,-7.110000133514404,21.699996948242188,212.97784,7.8615417,0.41561186,-2147483647,80.27065,9.229521
2017-01-01 17:00:00,-7.110000133514404,21.699996948242188,208.15872,7.1960063,0.38576597,-2147483647,84.8391,9.229521
2017-01-01 18:00:00,-7.110000133514404,21.699996948242188,211.69482,7.2461915,0.35732186,-2147483647,88.289444,9.229521
2017-01-01 19:00:00,-7.110000133514404,21.699996948242188,211.6339,7.3402514,0.34096497,-2147483647,95.86798,9.229521
2017-01-01 20:00:00,-7.110000133514404,21.699996948242188,209.81065,7.8490615,0.3390412,-2147483647,114.306816,9.229521
2017-01-01 21:00:00,-7.110000133514404,21.699996948242188,209.70546,7.3235517,0.31255138,-2147483647,119.81084,9.229521
2017-01-01 22:00:00,-7.110000133514404,21.699996948242188,208.87564,5.990404,0.2719225,-2147483647,107.47329,9.229521
2017-01-01 23:00:00,-7.110000133514404,21.699996948242188,204.1484,5.93515,0.25148788,-2147483647,102.80591,9.229521
2017-01-02 00:00:00,-7.110000133514404,21.699996948242188,208.33623,5.785219,0.25918615,-2147483647,119.30418,9.229521
2017-01-02 01:00:00,-7.110000133514404,21.699996948242188,217.10597,5.6617894,0.2522597,-2147483647,131.59833,9.229521
2017-01-02 02:00:00,-7.110000133514404,21.699996948242188,218.37599,6.001692,0.25126022,-2147483647,145.1784,9.229521
2017-01-02 03:00:00,-7.110000133514404,21.699996948242188,216.49826,5.7656016,0.25693518,-2147483647,165.17018,9.229521
2017-01-02 04:00:00,-7.110000133514404,21.699996948242188,212.9865,5.504675,0.24467665,-2147483647,167.18967,9.229521
2017-01-02 05:00:00,-7.110000133514404,21.699996948242188,218.78372,3.893512,0.19220656,-2147483647,135.04659,9.229521
2017-01-02 06:00:00,-7.110000133514404,21.699996948242188,205.73688,3.0628653,0.13515347,-2147483647,84.7267,9.229521
2017-01-02 07:00:00,-7.110000133514404,21.699996948242188,196.4165,3.44926,0.1122575,-2147483647,74.41132,9.229521
2017-01-02 08:00:00,-7.110000133514404,21.699996948242188,203.77469,3.987384,0.10348276,-2147483647,72.78118,9.229521
2017-01-02 09:00:00,-7.110000133514404,21.699996948242188,192.15123,4.2864957,0.09785682,-2147483647,72.84313,9.229521
2017-01-02 10:00:00,-7.110000133514404,21.699996948242188,185.86534,3.3723748,0.091834635,-2147483647,72.824684,9.229521
2017-01-02 11:00:00,-7.110000133514404,21.699996948242188,191.08221,3.316505,0.087018654,-2147483647,73.037285,9.229521
2017-01-02 12:00:00,-7.110000133514404,21.699996948242188,202.3481,3.5278008,0.083060294,-2147483647,73.38129,9.229521
2017-01-02 13:00:00,-7.110000133514404,21.699996948242188,201.88722,3.3478987,0.07893351,-2147483647,73.77297,9.229521
2017-01-02 14:00:00,-7.110000133514404,21.699996948242188,197.59213,2.8933058,0.07515699,-2147483647,74.1771,9.229521
2017-01-02 15:00:00,-7.110000133514404,21.699996948242188,195.93,2.9860187,0.07184348,-2147483647,74.495445,9.229521
2017-01-02 16:00:00,-7.110000133514404,21.699996948242188,202.46445,3.333132,0.06906146,-2147483647,74.610344,9.229521
2017-01-02 17:00:00,-7.110000133514404,21.699996948242188,193.83127,2.506361,0.06577978,-2147483647,74.487686,9.229521
2017-01-02 18:00:00,-7.110000133514404,21.699996948242188,181.11536,2.0987704,0.063204974,-2147483647,74.20138,9.229521
2017-01-02 19:00:00,-7.110000133514404,21.699996948242188,172.74681,2.0,0.061119977,-2147483647,73.60686,9.229521
2017-01-02 20:00:00,-7.110000133514404,21.699996948242188,167.70367,2.0,0.059846852,-2147483647,72.77756,9.229521
2017-01-02 21:00:00,-7.110000133514404,21.699996948242188,165.7206,2.1282237,0.059366748,-2147483647,71.77003,11.167721
2017-01-02 22:00:00,-7.110000133514404,21.699996948242188,172.27307,2.3056197,0.059398763,-2147483647,70.53628,11.167721
2017-01-02 23:00:00,-7.110000133514404,21.699996948242188,172.87236,2.5456781,0.060207438,-2147483647,69.41644,11.167721
2017-01-03 00:00:00,-7.110000133514404,21.699996948242188,165.19113,2.3843994,0.061373267,-2147483647,68.15617,11.167721
2017-01-03 01:00:00,-7.110000133514404,21.699996948242188,168.1511,3.0154338,0.06343365,-2147483647,67.07679,11.167721
2017-01-03 02:00:00,-7.110000133514404,21.699996948242188,170.96693,2.8091764,0.06550652,-2147483647,65.58635,11.167721
2017-01-03 03:00:00,-7.110000133514404,21.699996948242188,149.00992,2.2682862,0.06819528,-2147483647,64.16911,11.167721
2017-01-03 04:00:00,-7.110000133514404,21.699996948242188,158.76888,2.4364429,0.07177024,-2147483647,63.14779,11.167721
2017-01-03 05:00:00,-7.110000133514404,21.699996948242188,160.86249,2.0,0.075192936,-2147483647,62.039658,11.167721
