Airfoil data for 12MW turbine
Not sure where values come from
     1  	Number of airfoil tables in this file
     0.0  	Table ID parameter
     14.0000 	Stall angle (deg)
     0.0000 	No longer used, enter zero
     0.0000 	No longer used, enter zero
     0.0000 	No longer used, enter zero
     -3.1000	Zero Cn angle of attack (deg)
     0.1288 	Cn slope for zero lift (dimensionless)
     1.7635 	Cn extrapolated to value at positive stall angle of attack
     -1.1991 	Cn at stall value for negative angle of attack
     -4.0000 	Angle of attack for minimum CD (deg)
     0.066 	Minimum CD value
-180.0000   0.024   -0.0078   0.0049
-175.0000   0.0267   0.1264   0.1995
-170.0000   0.0445   0.2351   0.3835
-165.0000   0.0957   0.3427   0.3714
-160.0000   0.1722   0.4741   0.3474
-155.0000   0.2657   0.6167   0.3812
-150.0000   0.3729   0.7027   0.417
-145.0000   0.4909   0.7189   0.4221
-140.0000   0.6167   0.7054   0.4258
-135.0000   0.747   0.677   0.4321
-130.0000   0.8778   0.6352   0.4401
-125.0000   1.0047   0.5816   0.4488
-120.0000   1.1241   0.5176   0.4573
-115.0000   1.2323   0.4447   0.4645
-110.0000   1.3247   0.3646   0.4696
-105.0000   1.3987   0.2784   0.4717
-100.0000   1.4529   0.1878   0.4701
-95.0000   1.4866   0.0943   0.4641
-90.0000   1.4988   -0.0006   0.4533
-85.0000   1.4888   -0.0955   0.4379
-80.0000   1.4558   -0.1889   0.4188
-75.0000   1.4002   -0.2792   0.3964
-70.0000   1.3243   -0.3649   0.3716
-65.0000   1.2307   -0.4444   0.3448
-60.0000   1.1222   -0.516   0.3167
-55.0000   1.0028   -0.5782   0.2879
-50.0000   0.8773   -0.6293   0.2591
-45.0000   0.7498   -0.6686   0.2314
-40.0000   0.6211   -0.7019   0.2021
-35.0000   0.4904   -0.7396   0.1382
-30.0000   0.3545   -0.8   0.0835
-25.0000   0.1737   -1.0899   0.0274
-20.0000   0.0822   -1.2343   -0.0035
-15.0000   0.0411   -1.2049   -0.0094
-10.0000   0.0149   -0.8844   -0.0436
-5.0000   0.0069   -0.2566   -0.0722
0.0000   0.0071   0.3841   -0.0882
5.0000   0.0084   0.9699   -0.098
10.0000   0.0119   1.5451   -0.1026
15.0000   0.0346   1.8052   -0.0943
20.0000   0.1077   1.6107   -0.0974
25.0000   0.2071   1.3723   -0.1241
30.0000   0.3455   1.1938   -0.1645
35.0000   0.4945   1.0727   -0.2025
40.0000   0.6173   0.9926   -0.2334
45.0000   0.7479   0.9369   -0.2614
50.0000   0.8784   0.8892   -0.2878
55.0000   1.0048   0.8331   -0.3129
60.0000   1.123   0.7531   -0.3373
65.0000   1.2299   0.6473   -0.3609
70.0000   1.3229   0.5235   -0.3832
75.0000   1.3991   0.3897   -0.404
80.0000   1.4559   0.2539   -0.4228
85.0000   1.4906   0.124   -0.4393
90.0000   1.5009   0.0072   -0.4531
95.0000   1.4876   -0.0965   -0.4635
100.0000   1.4521   -0.1895   -0.47
105.0000   1.3964   -0.2744   -0.4721
110.0000   1.3221   -0.3538   -0.47
115.0000   1.2312   -0.43   -0.4646
120.0000   1.1251   -0.506   -0.4571
125.0000   1.0066   -0.581   -0.4485
130.0000   0.8796   -0.6482   -0.4398
135.0000   0.7481   -0.6998   -0.4321
140.0000   0.6167   -0.7278   -0.4262
145.0000   0.4899   -0.7241   -0.4221
150.0000   0.3716   -0.6807   -0.417
155.0000   0.2651   -0.5979   -0.3816
160.0000   0.1729   -0.4874   -0.3503
165.0000   0.0972   -0.3615   -0.4212
170.0000   0.0438   -0.2318   -0.4761
175.0000   0.0261   -0.1101   -0.249
180.0000   0.024   -0.0078   0.0049


